,TransactionNo,Items,Daypart,DayType,Year,Month
4186,2063,Coffee,Afternoon,Weekday,2016,11
4187,2063,Bread,Afternoon,Weekday,2016,11
4188,2063,Pastry,Afternoon,Weekday,2016,11
4189,2063,Medialuna,Afternoon,Weekday,2016,11
4190,2065,Tea,Evening,Weekday,2016,11
4191,2065,Alfajores,Evening,Weekday,2016,11
4192,2065,Cake,Evening,Weekday,2016,11
4193,2066,Tea,Evening,Weekday,2016,11
4194,2066,Brownie,Evening,Weekday,2016,11
4195,2066,Alfajores,Evening,Weekday,2016,11
4196,2066,Pastry,Evening,Weekday,2016,11
4197,2066,Bread,Evening,Weekday,2016,11
4198,2067,Medialuna,Evening,Weekday,2016,11
4199,2067,Pastry,Evening,Weekday,2016,11
4200,2068,Brownie,Evening,Weekday,2016,11
4201,2069,Bread,Morning,Weekend,2016,11
4202,2070,Coffee,Morning,Weekend,2016,11
4203,2071,Bread,Morning,Weekend,2016,11
4204,2071,Coffee,Morning,Weekend,2016,11
4205,2071,Bread,Morning,Weekend,2016,11
4206,2072,Bread,Morning,Weekend,2016,11
4207,2073,Bread,Morning,Weekend,2016,11
4208,2073,Coffee,Morning,Weekend,2016,11
4209,2073,Medialuna,Morning,Weekend,2016,11
4210,2074,Bread,Morning,Weekend,2016,11
4211,2075,Bread,Morning,Weekend,2016,11
4212,2076,Pastry,Morning,Weekend,2016,11
4213,2077,Bread,Morning,Weekend,2016,11
4214,2078,Farm House,Morning,Weekend,2016,11
4215,2079,Medialuna,Morning,Weekend,2016,11
4216,2079,Scandinavian,Morning,Weekend,2016,11
4217,2079,Coffee,Morning,Weekend,2016,11
4218,2080,Coffee,Morning,Weekend,2016,11
4219,2081,Coffee,Morning,Weekend,2016,11
4220,2082,Bread,Morning,Weekend,2016,11
4221,2082,Medialuna,Morning,Weekend,2016,11
4222,2083,Cake,Morning,Weekend,2016,11
4223,2084,Muffin,Morning,Weekend,2016,11
4224,2084,Coffee,Morning,Weekend,2016,11
4225,2085,Bread,Morning,Weekend,2016,11
4226,2086,Scandinavian,Morning,Weekend,2016,11
4227,2087,Muffin,Morning,Weekend,2016,11
4228,2088,Scandinavian,Morning,Weekend,2016,11
4229,2089,Coffee,Morning,Weekend,2016,11
4230,2090,Bread,Morning,Weekend,2016,11
4231,2091,Bread,Morning,Weekend,2016,11
4232,2092,Coffee,Morning,Weekend,2016,11
4233,2092,Medialuna,Morning,Weekend,2016,11
4234,2093,Bread,Morning,Weekend,2016,11
4235,2094,Medialuna,Morning,Weekend,2016,11
4236,2094,Bread,Morning,Weekend,2016,11
4237,2094,Tea,Morning,Weekend,2016,11
4238,2094,Coffee,Morning,Weekend,2016,11
4239,2095,Bread,Morning,Weekend,2016,11
4240,2096,Cake,Morning,Weekend,2016,11
4241,2096,Muffin,Morning,Weekend,2016,11
4242,2096,Muffin,Morning,Weekend,2016,11
4243,2096,Jam,Morning,Weekend,2016,11
4244,2097,Bread,Morning,Weekend,2016,11
4245,2097,Pastry,Morning,Weekend,2016,11
4246,2098,Coffee,Morning,Weekend,2016,11
4247,2099,Coffee,Morning,Weekend,2016,11
4248,2100,Scandinavian,Morning,Weekend,2016,11
4249,2101,Scandinavian,Morning,Weekend,2016,11
4250,2102,Pastry,Morning,Weekend,2016,11
4251,2102,Medialuna,Morning,Weekend,2016,11
4252,2102,Coffee,Morning,Weekend,2016,11
4253,2103,Medialuna,Morning,Weekend,2016,11
4254,2103,Pastry,Morning,Weekend,2016,11
4255,2103,Bread,Morning,Weekend,2016,11
4256,2103,Coffee,Morning,Weekend,2016,11
4257,2104,Medialuna,Morning,Weekend,2016,11
4258,2104,Bread,Morning,Weekend,2016,11
4259,2105,Coffee,Morning,Weekend,2016,11
4260,2105,Tea,Morning,Weekend,2016,11
4261,2105,Pastry,Morning,Weekend,2016,11
4262,2106,Coffee,Morning,Weekend,2016,11
4263,2107,Juice,Morning,Weekend,2016,11
4264,2108,Coffee,Morning,Weekend,2016,11
4265,2108,Coffee,Morning,Weekend,2016,11
4266,2109,Muffin,Morning,Weekend,2016,11
4267,2109,Cake,Morning,Weekend,2016,11
4268,2109,Pastry,Morning,Weekend,2016,11
4269,2109,Tea,Morning,Weekend,2016,11
4270,2109,Coffee,Morning,Weekend,2016,11
4271,2109,Coffee,Morning,Weekend,2016,11
4272,2110,Hot chocolate,Morning,Weekend,2016,11
4273,2111,Muffin,Morning,Weekend,2016,11
4274,2112,Tartine,Morning,Weekend,2016,11
4275,2112,Juice,Morning,Weekend,2016,11
4276,2112,Bread,Morning,Weekend,2016,11
4277,2112,Coffee,Morning,Weekend,2016,11
4278,2113,Coffee,Morning,Weekend,2016,11
4279,2113,Fudge,Morning,Weekend,2016,11
4280,2114,Coffee,Afternoon,Weekend,2016,11
4281,2114,Bread,Afternoon,Weekend,2016,11
4282,2115,Bread,Afternoon,Weekend,2016,11
4283,2116,Coffee,Afternoon,Weekend,2016,11
4284,2116,Tea,Afternoon,Weekend,2016,11
4285,2117,Coffee,Afternoon,Weekend,2016,11
4286,2117,Sandwich,Afternoon,Weekend,2016,11
4287,2118,Coffee,Afternoon,Weekend,2016,11
4288,2118,Coke,Afternoon,Weekend,2016,11
4289,2118,Sandwich,Afternoon,Weekend,2016,11
4290,2119,Scandinavian,Afternoon,Weekend,2016,11
4291,2120,Tea,Afternoon,Weekend,2016,11
4292,2120,Muffin,Afternoon,Weekend,2016,11
4293,2121,Bread,Afternoon,Weekend,2016,11
4294,2121,Scandinavian,Afternoon,Weekend,2016,11
4295,2122,Coffee,Afternoon,Weekend,2016,11
4296,2122,Coffee,Afternoon,Weekend,2016,11
4297,2123,Coffee,Afternoon,Weekend,2016,11
4298,2123,The Nomad,Afternoon,Weekend,2016,11
4299,2123,Tartine,Afternoon,Weekend,2016,11
4300,2124,Coffee,Afternoon,Weekend,2016,11
4301,2124,Coffee,Afternoon,Weekend,2016,11
4302,2124,Sandwich,Afternoon,Weekend,2016,11
4303,2125,Coffee,Afternoon,Weekend,2016,11
4304,2125,Alfajores,Afternoon,Weekend,2016,11
4305,2126,Coffee,Afternoon,Weekend,2016,11
4306,2126,Tea,Afternoon,Weekend,2016,11
4307,2127,Scandinavian,Afternoon,Weekend,2016,11
4308,2128,Bread,Afternoon,Weekend,2016,11
4309,2129,Mineral water,Afternoon,Weekend,2016,11
4310,2130,Alfajores,Afternoon,Weekend,2016,11
4311,2130,Muffin,Afternoon,Weekend,2016,11
4312,2130,Cake,Afternoon,Weekend,2016,11
4313,2131,Tea,Afternoon,Weekend,2016,11
4314,2132,Bread,Afternoon,Weekend,2016,11
4315,2133,Bread,Afternoon,Weekend,2016,11
4316,2134,Scandinavian,Afternoon,Weekend,2016,11
4317,2135,Coffee,Afternoon,Weekend,2016,11
4318,2135,Bread,Afternoon,Weekend,2016,11
4319,2135,Sandwich,Afternoon,Weekend,2016,11
4320,2136,Hot chocolate,Afternoon,Weekend,2016,11
4321,2136,Tea,Afternoon,Weekend,2016,11
4322,2137,Muffin,Afternoon,Weekend,2016,11
4323,2138,Sandwich,Afternoon,Weekend,2016,11
4324,2138,Coffee,Afternoon,Weekend,2016,11
4325,2140,Bread,Afternoon,Weekend,2016,11
4326,2141,Muffin,Afternoon,Weekend,2016,11
4327,2141,Coffee,Afternoon,Weekend,2016,11
4328,2142,Coffee,Afternoon,Weekend,2016,11
4329,2142,Coffee,Afternoon,Weekend,2016,11
4330,2142,Pastry,Afternoon,Weekend,2016,11
4331,2142,Cake,Afternoon,Weekend,2016,11
4332,2143,Tea,Afternoon,Weekend,2016,11
4333,2143,Hot chocolate,Afternoon,Weekend,2016,11
4334,2143,Cookies,Afternoon,Weekend,2016,11
4335,2143,Cake,Afternoon,Weekend,2016,11
4336,2144,Cake,Afternoon,Weekend,2016,11
4337,2145,Sandwich,Afternoon,Weekend,2016,11
4338,2145,Bread,Afternoon,Weekend,2016,11
4339,2146,Bakewell,Afternoon,Weekend,2016,11
4340,2146,Coffee,Afternoon,Weekend,2016,11
4341,2147,Alfajores,Afternoon,Weekend,2016,11
4342,2147,Bread,Afternoon,Weekend,2016,11
4343,2147,Tea,Afternoon,Weekend,2016,11
4344,2148,Sandwich,Afternoon,Weekend,2016,11
4345,2148,Medialuna,Afternoon,Weekend,2016,11
4346,2148,Tea,Afternoon,Weekend,2016,11
4347,2148,Coffee,Afternoon,Weekend,2016,11
4348,2149,Bread,Afternoon,Weekend,2016,11
4349,2149,Tea,Afternoon,Weekend,2016,11
4350,2149,Alfajores,Afternoon,Weekend,2016,11
4351,2149,Medialuna,Afternoon,Weekend,2016,11
4352,2150,Bread,Afternoon,Weekend,2016,11
4353,2150,Muffin,Afternoon,Weekend,2016,11
4354,2150,Coffee,Afternoon,Weekend,2016,11
4355,2151,Hot chocolate,Afternoon,Weekend,2016,11
4356,2151,Bread,Afternoon,Weekend,2016,11
4357,2151,Muffin,Afternoon,Weekend,2016,11
4358,2151,Coffee,Afternoon,Weekend,2016,11
4359,2151,Pastry,Afternoon,Weekend,2016,11
4360,2152,Tea,Afternoon,Weekend,2016,11
4361,2152,Alfajores,Afternoon,Weekend,2016,11
4362,2153,Bakewell,Afternoon,Weekend,2016,11
4363,2153,Cake,Afternoon,Weekend,2016,11
4364,2154,Focaccia,Afternoon,Weekend,2016,11
4365,2155,Tea,Afternoon,Weekend,2016,11
4366,2155,Pastry,Afternoon,Weekend,2016,11
4367,2155,Bakewell,Afternoon,Weekend,2016,11
4368,2156,Alfajores,Afternoon,Weekend,2016,11
4369,2156,Alfajores,Afternoon,Weekend,2016,11
4370,2156,Coffee,Afternoon,Weekend,2016,11
4371,2156,Coffee,Afternoon,Weekend,2016,11
4372,2156,Coffee,Afternoon,Weekend,2016,11
4373,2157,Coffee,Afternoon,Weekend,2016,11
4374,2157,Alfajores,Afternoon,Weekend,2016,11
4375,2158,Coffee,Morning,Weekend,2016,11
4376,2158,The Nomad,Morning,Weekend,2016,11
4377,2158,Bread,Morning,Weekend,2016,11
4378,2159,Coffee,Morning,Weekend,2016,11
4379,2160,Coffee,Morning,Weekend,2016,11
4380,2160,Jammie Dodgers,Morning,Weekend,2016,11
4381,2160,Juice,Morning,Weekend,2016,11
4382,2161,Medialuna,Morning,Weekend,2016,11
4383,2162,Coffee,Morning,Weekend,2016,11
4384,2162,Tea,Morning,Weekend,2016,11
4385,2162,Juice,Morning,Weekend,2016,11
4386,2162,Smoothies,Morning,Weekend,2016,11
4387,2162,Jammie Dodgers,Morning,Weekend,2016,11
4388,2162,Muffin,Morning,Weekend,2016,11
4389,2162,Juice,Morning,Weekend,2016,11
4390,2162,Bakewell,Morning,Weekend,2016,11
4391,2163,Cake,Morning,Weekend,2016,11
4392,2163,Pastry,Morning,Weekend,2016,11
4393,2164,Coffee,Morning,Weekend,2016,11
4394,2164,Brownie,Morning,Weekend,2016,11
4395,2165,Juice,Morning,Weekend,2016,11
4396,2165,Jammie Dodgers,Morning,Weekend,2016,11
4397,2166,Coffee,Morning,Weekend,2016,11
4398,2167,Coffee,Morning,Weekend,2016,11
4399,2167,Bakewell,Morning,Weekend,2016,11
4400,2168,Bread,Morning,Weekend,2016,11
4401,2168,Tea,Morning,Weekend,2016,11
4402,2168,Pastry,Morning,Weekend,2016,11
4403,2169,Bread,Morning,Weekend,2016,11
4404,2169,Coffee,Morning,Weekend,2016,11
4405,2169,Bread,Morning,Weekend,2016,11
4406,2169,Hot chocolate,Morning,Weekend,2016,11
4407,2170,Pastry,Morning,Weekend,2016,11
4408,2170,Coffee,Morning,Weekend,2016,11
4409,2170,Hot chocolate,Morning,Weekend,2016,11
4410,2171,Bread,Morning,Weekend,2016,11
4411,2171,Bread,Morning,Weekend,2016,11
4412,2171,Coffee,Morning,Weekend,2016,11
4413,2172,Alfajores,Morning,Weekend,2016,11
4414,2172,Pastry,Morning,Weekend,2016,11
4415,2173,Bread,Morning,Weekend,2016,11
4416,2174,Coffee,Morning,Weekend,2016,11
4417,2174,Hot chocolate,Morning,Weekend,2016,11
4418,2174,Muffin,Morning,Weekend,2016,11
4419,2175,Bread,Morning,Weekend,2016,11
4420,2175,Coffee,Morning,Weekend,2016,11
4421,2175,Coffee,Morning,Weekend,2016,11
4422,2175,Smoothies,Morning,Weekend,2016,11
4423,2175,Pastry,Morning,Weekend,2016,11
4424,2176,Brownie,Morning,Weekend,2016,11
4425,2176,Hot chocolate,Morning,Weekend,2016,11
4426,2176,Coffee,Morning,Weekend,2016,11
4427,2177,Tartine,Morning,Weekend,2016,11
4428,2177,Hearty & Seasonal,Morning,Weekend,2016,11
4429,2178,Fudge,Morning,Weekend,2016,11
4430,2179,Bread,Morning,Weekend,2016,11
4431,2180,Coffee,Morning,Weekend,2016,11
4432,2181,Coffee,Morning,Weekend,2016,11
4433,2181,Keeping It Local,Morning,Weekend,2016,11
4434,2182,Coffee,Morning,Weekend,2016,11
4435,2182,Tea,Morning,Weekend,2016,11
4436,2182,Medialuna,Morning,Weekend,2016,11
4437,2183,Medialuna,Morning,Weekend,2016,11
4438,2183,Jammie Dodgers,Morning,Weekend,2016,11
4439,2183,Tea,Morning,Weekend,2016,11
4440,2183,Hot chocolate,Morning,Weekend,2016,11
4441,2183,Muffin,Morning,Weekend,2016,11
4442,2184,Coffee,Morning,Weekend,2016,11
4443,2185,Coffee,Morning,Weekend,2016,11
4444,2185,Keeping It Local,Morning,Weekend,2016,11
4445,2186,Coffee,Morning,Weekend,2016,11
4446,2186,Medialuna,Morning,Weekend,2016,11
4447,2186,Coffee,Morning,Weekend,2016,11
4448,2187,Bread,Morning,Weekend,2016,11
4449,2187,Hot chocolate,Morning,Weekend,2016,11
4450,2187,Medialuna,Morning,Weekend,2016,11
4451,2188,Bread,Morning,Weekend,2016,11
4452,2189,Bread,Morning,Weekend,2016,11
4453,2190,Muffin,Morning,Weekend,2016,11
4454,2190,Muffin,Morning,Weekend,2016,11
4455,2190,Brownie,Morning,Weekend,2016,11
4456,2190,Alfajores,Morning,Weekend,2016,11
4457,2190,Hot chocolate,Morning,Weekend,2016,11
4458,2190,Coffee,Morning,Weekend,2016,11
4459,2190,Coffee,Morning,Weekend,2016,11
4460,2191,Pastry,Morning,Weekend,2016,11
4461,2192,Brownie,Morning,Weekend,2016,11
4462,2192,Coffee,Morning,Weekend,2016,11
4463,2193,Jammie Dodgers,Afternoon,Weekend,2016,11
4464,2194,Coffee,Afternoon,Weekend,2016,11
4465,2194,Hearty & Seasonal,Afternoon,Weekend,2016,11
4466,2195,Art Tray,Afternoon,Weekend,2016,11
4467,2195,Hearty & Seasonal,Afternoon,Weekend,2016,11
4468,2195,Hearty & Seasonal,Afternoon,Weekend,2016,11
4469,2195,Tea,Afternoon,Weekend,2016,11
4470,2195,Coffee,Afternoon,Weekend,2016,11
4471,2196,Coffee,Afternoon,Weekend,2016,11
4472,2196,Coffee,Afternoon,Weekend,2016,11
4473,2196,Coffee,Afternoon,Weekend,2016,11
4474,2196,Alfajores,Afternoon,Weekend,2016,11
4475,2196,Brownie,Afternoon,Weekend,2016,11
4476,2197,Coffee,Afternoon,Weekend,2016,11
4477,2197,Coffee,Afternoon,Weekend,2016,11
4478,2197,Medialuna,Afternoon,Weekend,2016,11
4479,2197,Hearty & Seasonal,Afternoon,Weekend,2016,11
4480,2198,Coffee,Afternoon,Weekend,2016,11
4481,2198,Bread,Afternoon,Weekend,2016,11
4482,2198,Farm House,Afternoon,Weekend,2016,11
4483,2199,Farm House,Afternoon,Weekend,2016,11
4484,2200,Coffee,Afternoon,Weekend,2016,11
4485,2200,Tea,Afternoon,Weekend,2016,11
4486,2200,Cake,Afternoon,Weekend,2016,11
4487,2201,Hearty & Seasonal,Afternoon,Weekend,2016,11
4488,2201,Tea,Afternoon,Weekend,2016,11
4489,2202,Hot chocolate,Afternoon,Weekend,2016,11
4490,2202,Coffee,Afternoon,Weekend,2016,11
4491,2202,Coffee,Afternoon,Weekend,2016,11
4492,2203,Bakewell,Afternoon,Weekend,2016,11
4493,2203,Cake,Afternoon,Weekend,2016,11
4494,2204,Coffee,Afternoon,Weekend,2016,11
4495,2204,Hearty & Seasonal,Afternoon,Weekend,2016,11
4496,2205,Coffee,Afternoon,Weekend,2016,11
4497,2205,Muffin,Afternoon,Weekend,2016,11
4498,2206,Cake,Afternoon,Weekend,2016,11
4499,2206,Brownie,Afternoon,Weekend,2016,11
4500,2207,Coffee,Afternoon,Weekend,2016,11
4501,2207,Coffee,Afternoon,Weekend,2016,11
4502,2207,Sandwich,Afternoon,Weekend,2016,11
4503,2207,Bakewell,Afternoon,Weekend,2016,11
4504,2207,Cookies,Afternoon,Weekend,2016,11
4505,2207,Art Tray,Afternoon,Weekend,2016,11
4506,2208,Bakewell,Afternoon,Weekend,2016,11
4507,2209,Coffee,Afternoon,Weekend,2016,11
4508,2210,Coffee,Afternoon,Weekend,2016,11
4509,2210,Coffee,Afternoon,Weekend,2016,11
4510,2210,Medialuna,Afternoon,Weekend,2016,11
4511,2210,Cookies,Afternoon,Weekend,2016,11
4512,2211,Alfajores,Afternoon,Weekend,2016,11
4513,2211,Cake,Afternoon,Weekend,2016,11
4514,2211,Coffee,Afternoon,Weekend,2016,11
4515,2211,Coffee,Afternoon,Weekend,2016,11
4516,2212,Fudge,Afternoon,Weekend,2016,11
4517,2213,Mineral water,Afternoon,Weekend,2016,11
4518,2214,Brownie,Afternoon,Weekend,2016,11
4519,2214,Bakewell,Afternoon,Weekend,2016,11
4520,2214,Bread,Afternoon,Weekend,2016,11
4521,2214,Coffee,Afternoon,Weekend,2016,11
4522,2215,Coffee,Afternoon,Weekend,2016,11
4523,2215,Tea,Afternoon,Weekend,2016,11
4524,2216,Coffee,Afternoon,Weekend,2016,11
4525,2217,Coffee,Morning,Weekday,2016,11
4526,2217,Bread,Morning,Weekday,2016,11
4527,2218,Pastry,Morning,Weekday,2016,11
4528,2219,Bread,Morning,Weekday,2016,11
4529,2220,Medialuna,Morning,Weekday,2016,11
4530,2220,Coffee,Morning,Weekday,2016,11
4531,2221,Coffee,Morning,Weekday,2016,11
4532,2222,Ella's Kitchen Pouches,Morning,Weekday,2016,11
4533,2222,Coffee,Morning,Weekday,2016,11
4534,2223,Coffee,Morning,Weekday,2016,11
4535,2223,Pastry,Morning,Weekday,2016,11
4536,2224,Coffee,Morning,Weekday,2016,11
4537,2225,Coffee,Morning,Weekday,2016,11
4538,2225,Tartine,Morning,Weekday,2016,11
4539,2226,Bread,Morning,Weekday,2016,11
4540,2227,Coffee,Morning,Weekday,2016,11
4541,2228,Tea,Morning,Weekday,2016,11
4542,2228,Coffee,Morning,Weekday,2016,11
4543,2229,Coffee,Morning,Weekday,2016,11
4544,2229,Coffee,Morning,Weekday,2016,11
4545,2229,Medialuna,Morning,Weekday,2016,11
4546,2229,Pastry,Morning,Weekday,2016,11
4547,2230,Pastry,Morning,Weekday,2016,11
4548,2230,Coffee,Morning,Weekday,2016,11
4549,2231,Coffee,Morning,Weekday,2016,11
4550,2231,Medialuna,Morning,Weekday,2016,11
4551,2232,Tea,Morning,Weekday,2016,11
4552,2232,Coffee,Morning,Weekday,2016,11
4553,2232,Keeping It Local,Morning,Weekday,2016,11
4554,2234,Pastry,Morning,Weekday,2016,11
4555,2234,Bread,Morning,Weekday,2016,11
4556,2234,Cookies,Morning,Weekday,2016,11
4557,2234,Coffee,Morning,Weekday,2016,11
4558,2234,Bread,Morning,Weekday,2016,11
4559,2235,Jam,Afternoon,Weekday,2016,11
4560,2235,Sandwich,Afternoon,Weekday,2016,11
4561,2235,Bread,Afternoon,Weekday,2016,11
4562,2235,Smoothies,Afternoon,Weekday,2016,11
4563,2236,Bread,Afternoon,Weekday,2016,11
4564,2236,Cookies,Afternoon,Weekday,2016,11
4565,2237,Bread,Afternoon,Weekday,2016,11
4566,2238,Cookies,Afternoon,Weekday,2016,11
4567,2238,Coffee,Afternoon,Weekday,2016,11
4568,2238,Coffee,Afternoon,Weekday,2016,11
4569,2239,Sandwich,Afternoon,Weekday,2016,11
4570,2241,Hot chocolate,Afternoon,Weekday,2016,11
4571,2242,Bread,Afternoon,Weekday,2016,11
4572,2242,Coffee,Afternoon,Weekday,2016,11
4573,2242,Bakewell,Afternoon,Weekday,2016,11
4574,2242,Lemon and coconut,Afternoon,Weekday,2016,11
4575,2243,Coffee,Afternoon,Weekday,2016,11
4576,2244,Coffee,Afternoon,Weekday,2016,11
4577,2244,Coffee,Afternoon,Weekday,2016,11
4578,2244,Lemon and coconut,Afternoon,Weekday,2016,11
4579,2244,Sandwich,Afternoon,Weekday,2016,11
4580,2245,Tea,Afternoon,Weekday,2016,11
4581,2246,Bread,Afternoon,Weekday,2016,11
4582,2246,Coffee,Afternoon,Weekday,2016,11
4583,2248,Bread,Afternoon,Weekday,2016,11
4584,2249,Bread,Afternoon,Weekday,2016,11
4585,2250,Coffee,Afternoon,Weekday,2016,11
4586,2251,Coffee,Afternoon,Weekday,2016,11
4587,2251,Hot chocolate,Afternoon,Weekday,2016,11
4588,2251,Pastry,Afternoon,Weekday,2016,11
4589,2251,Cake,Afternoon,Weekday,2016,11
4590,2252,Bread,Afternoon,Weekday,2016,11
4591,2253,Bread,Afternoon,Weekday,2016,11
4592,2254,Bread,Afternoon,Weekday,2016,11
4593,2255,Coffee,Afternoon,Weekday,2016,11
4594,2255,Coffee,Afternoon,Weekday,2016,11
4595,2256,Bread,Afternoon,Weekday,2016,11
4596,2256,Tea,Afternoon,Weekday,2016,11
4597,2256,Lemon and coconut,Afternoon,Weekday,2016,11
4598,2256,Cake,Afternoon,Weekday,2016,11
4599,2257,Pastry,Afternoon,Weekday,2016,11
4600,2257,Medialuna,Afternoon,Weekday,2016,11
4601,2257,Coffee,Afternoon,Weekday,2016,11
4602,2257,Tea,Afternoon,Weekday,2016,11
4603,2258,Bread,Afternoon,Weekday,2016,11
4604,2259,Tea,Afternoon,Weekday,2016,11
4605,2259,Coffee,Afternoon,Weekday,2016,11
4606,2259,Tiffin,Afternoon,Weekday,2016,11
4607,2259,Cookies,Afternoon,Weekday,2016,11
4608,2259,Ella's Kitchen Pouches,Afternoon,Weekday,2016,11
4609,2260,Coffee,Evening,Weekday,2016,11
4610,2261,Pastry,Morning,Weekday,2016,11
4611,2261,Pastry,Morning,Weekday,2016,11
4612,2262,Pastry,Morning,Weekday,2016,11
4613,2262,Bread,Morning,Weekday,2016,11
4614,2262,Coffee,Morning,Weekday,2016,11
4615,2263,Tea,Morning,Weekday,2016,11
4616,2263,Keeping It Local,Morning,Weekday,2016,11
4617,2264,Coffee,Morning,Weekday,2016,11
4618,2265,Coffee,Morning,Weekday,2016,11
4619,2265,Medialuna,Morning,Weekday,2016,11
4620,2266,Bread,Morning,Weekday,2016,11
4621,2267,Keeping It Local,Morning,Weekday,2016,11
4622,2267,Coffee,Morning,Weekday,2016,11
4623,2267,Coffee,Morning,Weekday,2016,11
4624,2268,Hot chocolate,Morning,Weekday,2016,11
4625,2268,Pastry,Morning,Weekday,2016,11
4626,2269,Bread,Morning,Weekday,2016,11
4627,2270,Coffee,Morning,Weekday,2016,11
4628,2270,Tea,Morning,Weekday,2016,11
4629,2271,Bread,Morning,Weekday,2016,11
4630,2272,Coke,Morning,Weekday,2016,11
4631,2273,Bread,Morning,Weekday,2016,11
4632,2274,Bread,Morning,Weekday,2016,11
4633,2274,Bread,Morning,Weekday,2016,11
4634,2275,Coffee,Morning,Weekday,2016,11
4635,2275,Coffee,Morning,Weekday,2016,11
4636,2275,Medialuna,Morning,Weekday,2016,11
4637,2275,Pastry,Morning,Weekday,2016,11
4638,2276,Muffin,Morning,Weekday,2016,11
4639,2276,Coffee,Morning,Weekday,2016,11
4640,2277,Coffee,Morning,Weekday,2016,11
4641,2277,Muffin,Morning,Weekday,2016,11
4642,2278,Coffee,Morning,Weekday,2016,11
4643,2278,Bread,Morning,Weekday,2016,11
4644,2279,Farm House,Morning,Weekday,2016,11
4645,2280,Muffin,Morning,Weekday,2016,11
4646,2280,Coffee,Morning,Weekday,2016,11
4647,2281,Bread,Morning,Weekday,2016,11
4648,2281,Coffee,Morning,Weekday,2016,11
4649,2281,Bread,Morning,Weekday,2016,11
4650,2282,Coffee,Morning,Weekday,2016,11
4651,2283,Coffee,Morning,Weekday,2016,11
4652,2284,Scandinavian,Morning,Weekday,2016,11
4653,2284,Farm House,Morning,Weekday,2016,11
4654,2285,Coffee,Morning,Weekday,2016,11
4655,2286,Tea,Morning,Weekday,2016,11
4656,2287,Coffee,Morning,Weekday,2016,11
4657,2287,Muffin,Morning,Weekday,2016,11
4658,2288,Bread,Morning,Weekday,2016,11
4659,2289,Bread,Morning,Weekday,2016,11
4660,2289,Scandinavian,Morning,Weekday,2016,11
4661,2290,Tea,Morning,Weekday,2016,11
4662,2291,Medialuna,Afternoon,Weekday,2016,11
4663,2291,Coffee,Afternoon,Weekday,2016,11
4664,2294,Tea,Afternoon,Weekday,2016,11
4665,2295,Tea,Afternoon,Weekday,2016,11
4666,2295,Sandwich,Afternoon,Weekday,2016,11
4667,2296,Coffee,Afternoon,Weekday,2016,11
4668,2296,Cake,Afternoon,Weekday,2016,11
4669,2297,Coffee,Afternoon,Weekday,2016,11
4670,2297,Cake,Afternoon,Weekday,2016,11
4671,2297,Muffin,Afternoon,Weekday,2016,11
4672,2298,Cookies,Afternoon,Weekday,2016,11
4673,2300,Tea,Afternoon,Weekday,2016,11
4674,2301,Sandwich,Afternoon,Weekday,2016,11
4675,2302,Farm House,Afternoon,Weekday,2016,11
4676,2303,Cake,Afternoon,Weekday,2016,11
4677,2303,Sandwich,Afternoon,Weekday,2016,11
4678,2304,Coffee,Afternoon,Weekday,2016,11
4679,2304,Hot chocolate,Afternoon,Weekday,2016,11
4680,2304,Cake,Afternoon,Weekday,2016,11
4681,2304,Bread,Afternoon,Weekday,2016,11
4682,2305,Tea,Afternoon,Weekday,2016,11
4683,2305,Tea,Afternoon,Weekday,2016,11
4684,2305,Muffin,Afternoon,Weekday,2016,11
4685,2307,Coffee,Afternoon,Weekday,2016,11
4686,2307,Tea,Afternoon,Weekday,2016,11
4687,2307,Bread,Afternoon,Weekday,2016,11
4688,2307,Fudge,Afternoon,Weekday,2016,11
4689,2307,Jam,Afternoon,Weekday,2016,11
4690,2308,Juice,Afternoon,Weekday,2016,11
4691,2308,Tea,Afternoon,Weekday,2016,11
4692,2308,Cookies,Afternoon,Weekday,2016,11
4693,2309,Coffee,Afternoon,Weekday,2016,11
4694,2309,Bread,Afternoon,Weekday,2016,11
4695,2309,Cake,Afternoon,Weekday,2016,11
4696,2310,Coke,Afternoon,Weekday,2016,11
4697,2311,Tiffin,Afternoon,Weekday,2016,11
4698,2311,Pastry,Afternoon,Weekday,2016,11
4699,2312,Alfajores,Afternoon,Weekday,2016,11
4700,2313,Tiffin,Afternoon,Weekday,2016,11
4701,2313,Coffee,Afternoon,Weekday,2016,11
4702,2314,Bread,Evening,Weekday,2016,11
4703,2315,Bread,Morning,Weekday,2016,11
4704,2316,Medialuna,Morning,Weekday,2016,11
4705,2316,Bread,Morning,Weekday,2016,11
4706,2317,Cake,Morning,Weekday,2016,11
